;segment;name;time_of_day;location;weather;TYPE_VEHICLE_LASER;TYPE_SIGN_LASER;TYPE_VEHICLE_CAMERA;TYPE_PEDESTRIAN_CAMERA;TYPE_PEDESTRIAN_LASER;TYPE_CYCLIST_CAMERA;TYPE_CYCLIST_LASER
4917;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;43.0;79.0;111.0;;2.0
4918;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;80.0;111.0;;1.0
4919;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;44.0;77.0;111.0;;1.0
4920;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;83.0;112.0;;1.0
4921;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;85.0;112.0;;1.0
4922;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;87.0;112.0;;1.0
4923;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;90.0;113.0;;1.0
4924;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;44.0;89.0;113.0;;1.0
4925;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;89.0;113.0;;1.0
4926;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;44.0;89.0;113.0;;1.0
4927;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;88.0;114.0;;1.0
4928;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;90.0;113.0;;1.0
4929;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;88.0;113.0;;1.0
4930;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;46.0;90.0;114.0;;1.0
4931;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;89.0;114.0;;1.0
4932;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;46.0;90.0;113.0;;1.0
4933;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;90.0;112.0;;1.0
4934;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;45.0;89.0;112.0;;1.0
4935;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;38.0;18.0;46.0;89.0;112.0;;1.0
4936;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;88.0;112.0;;1.0
4937;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;87.0;112.0;;1.0
4938;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;84.0;112.0;;1.0
4939;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;48.0;81.0;113.0;;1.0
4940;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;78.0;113.0;;1.0
4941;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;74.0;113.0;;1.0
4942;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;77.0;113.0;;1.0
4943;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;76.0;113.0;;1.0
4944;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;76.0;112.0;;1.0
4945;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;47.0;77.0;111.0;;1.0
4946;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;78.0;111.0;;1.0
4947;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;78.0;111.0;;1.0
4948;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;44.0;78.0;112.0;;1.0
4949;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;44.0;80.0;112.0;;1.0
4950;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;78.0;112.0;;1.0
4951;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;79.0;111.0;;1.0
4952;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;81.0;110.0;;1.0
4953;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;82.0;110.0;;1.0
4954;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;82.0;110.0;;1.0
4955;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;83.0;108.0;;1.0
4956;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;82.0;108.0;;1.0
4957;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;45.0;81.0;108.0;;1.0
4958;segment-10485926982439064520_4980_000_5000_000_with_camera_labels.tfrecord;10485926982439064520_4980_000_5000_000;Day;location_sf;sunny;39.0;18.0;46.0;81.0;108.0;;1.0
4959;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;10.0;34.0;12.0;17.0;1.0;1.0
4960;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;11.0;33.0;13.0;17.0;1.0;1.0
4961;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;11.0;33.0;13.0;17.0;1.0;1.0
4962;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;11.0;33.0;13.0;18.0;1.0;1.0
4963;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;11.0;33.0;12.0;18.0;1.0;1.0
4964;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;11.0;33.0;11.0;18.0;1.0;1.0
4965;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;11.0;33.0;10.0;18.0;2.0;1.0
4966;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;11.0;33.0;12.0;18.0;2.0;1.0
4967;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;11.0;32.0;13.0;18.0;2.0;1.0
4968;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;38.0;9.0;31.0;13.0;18.0;2.0;1.0
4969;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;38.0;9.0;33.0;12.0;19.0;2.0;1.0
4970;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;38.0;10.0;34.0;12.0;19.0;2.0;1.0
4971;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;39.0;10.0;34.0;11.0;19.0;2.0;1.0
4972;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;39.0;10.0;34.0;11.0;19.0;2.0;1.0
4973;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;39.0;10.0;34.0;12.0;19.0;2.0;1.0
4974;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;39.0;10.0;33.0;12.0;19.0;2.0;1.0
4975;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;10.0;32.0;12.0;19.0;2.0;1.0
4976;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;10.0;31.0;12.0;19.0;2.0;1.0
4977;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;12.0;31.0;12.0;19.0;2.0;1.0
4978;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;12.0;30.0;12.0;19.0;2.0;1.0
4979;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;12.0;29.0;11.0;19.0;2.0;1.0
4980;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;12.0;30.0;11.0;19.0;2.0;1.0
4981;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;33.0;10.0;19.0;2.0;1.0
4982;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;31.0;10.0;20.0;1.0;1.0
4983;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;32.0;10.0;22.0;1.0;1.0
4984;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;33.0;10.0;23.0;1.0;1.0
4985;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;35.0;10.0;23.0;1.0;1.0
4986;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;34.0;10.0;23.0;1.0;1.0
4987;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;34.0;10.0;23.0;1.0;1.0
4988;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;40.0;13.0;33.0;12.0;23.0;1.0;1.0
4989;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;39.0;13.0;33.0;13.0;23.0;1.0;1.0
4990;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;39.0;13.0;33.0;11.0;23.0;1.0;1.0
4991;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;38.0;15.0;33.0;12.0;23.0;1.0;1.0
4992;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;38.0;15.0;35.0;13.0;23.0;1.0;1.0
4993;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;38.0;15.0;31.0;13.0;24.0;1.0;1.0
4994;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;15.0;31.0;15.0;24.0;1.0;1.0
4995;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;15.0;31.0;15.0;25.0;1.0;1.0
4996;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;15.0;32.0;14.0;25.0;1.0;1.0
4997;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;16.0;32.0;15.0;26.0;1.0;1.0
4998;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;16.0;31.0;15.0;26.0;1.0;1.0
4999;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;16.0;33.0;15.0;26.0;1.0;1.0
5000;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;16.0;33.0;15.0;25.0;1.0;1.0
5001;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;37.0;16.0;32.0;15.0;25.0;1.0;1.0
5002;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;36.0;16.0;30.0;18.0;25.0;1.0;1.0
5003;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;36.0;16.0;30.0;19.0;25.0;1.0;1.0
5004;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;36.0;16.0;30.0;18.0;26.0;1.0;1.0
5005;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;36.0;16.0;30.0;17.0;26.0;1.0;1.0
5006;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;36.0;16.0;28.0;17.0;26.0;1.0;1.0
5007;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;36.0;16.0;27.0;18.0;26.0;1.0;1.0
5008;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;16.0;27.0;18.0;27.0;1.0;1.0
5009;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;16.0;27.0;19.0;27.0;1.0;1.0
5010;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;16.0;27.0;22.0;27.0;1.0;2.0
5011;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;16.0;29.0;23.0;27.0;1.0;2.0
5012;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;35.0;15.0;28.0;24.0;27.0;1.0;2.0
5013;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;15.0;27.0;27.0;27.0;1.0;2.0
5014;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;15.0;28.0;27.0;28.0;1.0;2.0
5015;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;15.0;27.0;27.0;29.0;1.0;2.0
5016;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;15.0;27.0;26.0;29.0;1.0;2.0
5017;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;16.0;26.0;26.0;29.0;;2.0
5018;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;16.0;26.0;27.0;29.0;;2.0
5019;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;34.0;16.0;26.0;29.0;29.0;1.0;2.0
5020;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;33.0;16.0;27.0;29.0;30.0;1.0;2.0
5021;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;33.0;16.0;26.0;30.0;30.0;1.0;2.0
5022;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;33.0;16.0;27.0;28.0;30.0;1.0;2.0
5023;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;16.0;27.0;28.0;31.0;1.0;2.0
5024;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;15.0;26.0;27.0;32.0;1.0;2.0
5025;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;15.0;27.0;28.0;33.0;1.0;2.0
5026;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;15.0;26.0;27.0;33.0;1.0;2.0
5027;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;17.0;27.0;28.0;33.0;1.0;2.0
5028;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;17.0;27.0;28.0;33.0;1.0;2.0
5029;segment-10498013744573185290_1240_000_1260_000_with_camera_labels.tfrecord;10498013744573185290_1240_000_1260_000;Day;location_sf;sunny;32.0;17.0;26.0;25.0;34.0;1.0;2.0
